"battle_end_date","battle_end_time","serial","monster_id","is_win"
2024/11/17,1:32:35.593,4,"61",True
2024/11/17,22:00:03.536,1,"28",False
2024/11/17,22:00:03.536,2,"42",True
2024/11/17,22:00:03.536,3,"55",False
2024/11/17,22:00:03.536,4,"44",False
2024/11/17,22:02:03.696,1,"51",False
2024/11/17,22:02:03.696,2,"5",True
2024/11/17,22:02:03.696,3,"11",False
2024/11/17,22:02:03.696,4,"32",False
2024/11/17,22:04:03.724,1,"35",True
2024/11/17,22:04:03.724,2,"25",False
2024/11/18,22:00:15.425,1,"44",False
2024/11/18,22:00:15.425,2,"25",False
2024/11/18,22:00:15.425,3,"43",True
2024/11/18,22:00:15.425,4,"66",False
2024/11/18,22:00:15.425,5,"12",False
2024/11/18,22:00:15.425,6,"41",False
2024/11/18,22:02:15.923,1,"38",False
2024/11/18,22:02:15.923,2,"4",False
2024/11/18,22:02:15.923,3,"6",False
2024/11/18,22:02:15.923,4,"13",True
2024/11/18,22:02:15.923,5,"79",False
2024/11/18,22:04:15.994,1,"22",False
2024/11/18,22:04:15.994,2,"67",True
2024/11/18,22:04:15.994,3,"41",False
2024/11/19,22:00:06.423,1,"53",False
2024/11/19,22:00:06.423,2,"17",False
2024/11/19,22:00:06.423,3,"40",False
2024/11/19,22:00:06.423,4,"8",False
2024/11/19,22:00:06.423,5,"5",True
2024/11/19,22:02:06.627,1,"59",True
2024/11/19,22:02:06.627,2,"36",False
2024/11/19,22:02:06.627,3,"83",False
2024/11/19,22:04:06.649,1,"70",False
2024/11/19,22:04:06.649,2,"32",True
2024/11/19,22:04:06.649,3,"30",False
2024/11/19,22:04:06.649,4,"83",False
2024/11/22,23:42:43.274,1,"29",True
2024/11/22,23:42:43.274,2,"68",False
2024/11/22,23:42:43.274,3,"73",False
2024/11/23,15:50:43.649,1,"56",False
2024/11/23,15:50:43.649,2,"44",False
2024/11/23,15:50:43.649,3,"10",False
2024/11/23,15:50:43.649,4,"43",True
2024/11/24,4:05:28.963,1,"78",False
2024/11/24,4:05:28.963,2,"52",False
2024/11/24,4:05:28.963,3,"18",True
2024/11/24,4:05:28.963,4,"29",False
2024/11/24,4:10:22.136,1,"37",True
2024/11/24,4:10:22.136,2,"61",False
2024/11/24,4:52:18.379,1,"7",True
2024/11/24,4:52:18.379,2,"61",False
2024/11/24,12:21:56.697,1,"80",True
2024/11/24,12:21:56.697,2,"19",False
2024/11/25,3:58:42.384,1,"25",False
2024/11/25,3:58:42.384,2,"75",True
2024/11/25,3:58:42.384,3,"41",False
2024/11/25,15:51:13.072,1,"34",False
2024/11/25,15:51:13.072,2,"26",False
2024/11/25,15:51:13.072,3,"7",False
2024/11/25,15:51:13.072,4,"29",True
2024/11/25,15:57:00.380,1,"55",True
2024/11/25,15:57:00.380,2,"38",False
2024/11/25,19:42:47.618,1,"57",True
2024/11/25,19:42:47.618,2,"61",False
2024/11/25,19:42:47.618,3,"80",False
2024/11/26,21:10:46.586,1,"25",False
2024/11/26,21:10:46.586,2,"76",True
2024/11/26,21:39:35.695,1,"78",True
2024/11/26,21:39:35.695,2,"15",False
2024/11/26,21:48:06.687,1,"11",False
2024/11/26,21:48:06.687,2,"82",True
2024/11/26,21:53:51.130,1,"47",False
2024/11/26,21:53:51.130,2,"57",True
2024/11/27,1:18:37.488,1,"77",False
2024/11/27,1:18:37.488,2,"12",True
2024/11/27,21:49:15.243,1,"60",True
2024/11/27,21:49:15.243,2,"76",False
2024/11/27,21:49:15.243,3,"52",False
2024/11/27,21:49:15.243,4,"71",False
2024/11/27,21:49:15.243,5,"5",False
2024/11/29,22:19:44.105,1,"21",True
2024/11/29,22:19:44.105,2,"65",False
2024/11/30,14:25:17.134,1,"16",True
2024/11/30,14:25:17.134,2,"2",False
2024/11/30,14:28:35.890,1,"15",False
2024/11/30,14:28:35.890,2,"38",True
2024/11/30,14:32:49.816,1,"39",True
2024/11/30,14:32:49.816,2,"21",False
2024/11/30,14:38:14.116,1,"38",True
2024/11/30,14:38:14.116,2,"4",False
2024/11/30,15:03:01.515,1,"21",True
2024/11/30,15:03:01.515,2,"23",False
2024/11/30,15:04:43.123,1,"14",True
2024/11/30,15:04:43.123,2,"36",False
2024/11/30,15:14:58.358,1,"16",True
2024/11/30,15:14:58.358,2,"9",False
2024/11/30,15:20:04.675,1,"21",True
2024/11/30,15:20:04.675,2,"5",False
2024/11/30,15:26:27.181,1,"14",True
2024/11/30,15:26:27.181,2,"15",False
2024/11/30,15:30:08.852,1,"5",False
2024/11/30,15:30:08.852,2,"3",True
2024/11/30,15:47:47.020,1,"2",True
2024/11/30,15:47:47.020,2,"21",False
2024/11/30,15:49:09.684,1,"36",True
2024/11/30,15:49:09.684,2,"19",False
2024/11/30,16:21:09.748,1,"5",True
2024/11/30,16:21:09.748,2,"39",False
2024/11/30,16:21:23.203,1,"14",False
2024/11/30,16:21:23.203,2,"3",True
2024/11/30,16:30:20.710,1,"23",True
2024/11/30,16:30:20.710,2,"11",False
2024/11/30,16:46:05.753,1,"13",True
2024/11/30,16:46:05.753,2,"21",False
2024/11/30,16:47:19.702,1,"18",True
2024/11/30,16:47:19.702,2,"8",False
2024/11/30,16:48:39.077,1,"36",False
2024/11/30,16:48:39.077,2,"21",True
2024/11/30,16:52:10.853,1,"20",False
2024/11/30,16:52:10.853,2,"3",True
2024/11/30,16:55:43.671,1,"9",False
2024/11/30,16:55:43.671,2,"21",True
2024/11/30,17:01:14.664,1,"16",False
2024/11/30,17:01:14.664,2,"5",True
2024/11/30,17:02:47.582,1,"16",False
2024/11/30,17:02:47.582,2,"13",True
2024/11/30,17:08:33.576,1,"4",False
2024/11/30,17:08:33.576,2,"23",True
2024/11/30,17:11:16.309,1,"24",False
2024/11/30,17:11:16.309,2,"12",True
2024/11/30,17:16:54.149,1,"14",True
2024/11/30,17:16:54.149,2,"19",False
2024/11/30,17:39:13.173,1,"21",True
2024/11/30,17:39:13.173,2,"36",False
2024/12/01,2:59:47.319,1,"20",True
2024/12/01,2:59:47.319,2,"18",False
2024/12/01,3:02:20.997,1,"25",True
2024/12/01,3:02:20.997,2,"2",False
2024/12/01,3:04:38.510,1,"37",False
2024/12/01,3:04:38.510,2,"11",True
2024/12/01,3:06:19.167,1,"36",False
2024/12/01,3:06:19.167,2,"9",True
2024/12/01,3:08:29.474,1,"1",False
2024/12/01,3:08:29.474,2,"38",True
2024/12/01,3:11:00.538,1,"14",False
2024/12/01,3:11:00.538,2,"21",True
2024/12/01,3:20:41.132,1,"3",True
2024/12/01,3:20:41.132,2,"24",False
2024/12/01,3:27:37.016,1,"14",False
2024/12/01,3:27:37.016,2,"21",True
2024/12/01,3:34:02.651,1,"15",False
2024/12/01,3:34:02.651,2,"23",True
2024/12/01,3:41:13.921,1,"19",False
2024/12/01,3:41:13.921,2,"18",True
2024/12/01,3:43:30.777,1,"23",False
2024/12/01,3:43:30.777,2,"2",True
2024/12/01,3:43:30.777,3,"5",False
2024/12/01,3:43:30.777,4,"4",False
2024/12/01,3:43:30.777,5,"24",False
2024/12/01,3:43:30.777,6,"21",False
2024/12/01,3:52:35.228,1,"15",False
2024/12/01,3:52:35.228,2,"20",True
2024/12/01,3:54:11.944,1,"36",False
2024/12/01,3:54:11.944,2,"17",True
2024/12/01,3:55:52.444,1,"4",False
2024/12/01,3:55:52.444,2,"24",True
2024/12/01,3:59:41.294,1,"12",False
2024/12/01,3:59:41.294,2,"20",True
2024/12/01,4:01:39.263,1,"38",False
2024/12/01,4:01:39.263,2,"18",True
2024/12/01,9:29:03.002,1,"16",True
2024/12/01,9:29:03.002,2,"22",False
2024/12/01,9:29:03.002,3,"38",False
2024/12/01,9:29:03.002,4,"15",False
2024/12/01,22:20:12.425,1,"55",True
2024/12/01,22:20:12.425,2,"43",False
2024/12/01,22:21:12.589,1,"10",False
2024/12/01,22:21:12.589,2,"33",False
2024/12/01,22:21:12.589,3,"48",True
2024/12/01,22:22:12.618,1,"40",False
2024/12/01,22:22:12.618,2,"78",True
2024/12/01,22:22:12.618,3,"67",False
2024/12/01,22:22:12.618,4,"25",False
2024/12/01,22:22:12.618,5,"18",False
2024/12/01,22:23:12.644,1,"20",True
2024/12/01,22:23:12.644,2,"61",False
2024/12/01,22:23:12.644,3,"50",False
2024/12/01,22:23:12.644,4,"15",False
2024/12/01,22:24:12.663,1,"43",False
2024/12/01,22:24:12.663,2,"36",False
2024/12/01,22:24:12.663,3,"57",True
2024/12/01,22:24:12.663,4,"58",False
2024/12/01,22:38:56.783,1,"75",False
2024/12/01,22:38:56.783,2,"13",False
2024/12/01,22:38:56.783,3,"61",True
2024/12/01,22:38:56.783,4,"8",False
2024/12/01,22:39:57.065,1,"55",True
2024/12/01,22:39:57.065,2,"72",False
2024/12/01,22:39:57.065,3,"53",False
2024/12/01,22:39:57.065,4,"52",False
2024/12/01,22:39:57.065,5,"36",False
2024/12/01,22:40:57.129,1,"10",True
2024/12/01,22:40:57.129,2,"52",False
2024/12/01,22:40:57.129,3,"20",False
2024/12/01,22:40:57.129,4,"47",False
2024/12/01,22:40:57.129,5,"34",False
2024/12/01,22:40:57.129,6,"75",False
2024/12/01,22:41:57.162,1,"21",False
2024/12/01,22:41:57.162,2,"47",False
2024/12/01,22:41:57.162,3,"29",True
2024/12/01,22:41:57.162,4,"79",False
2024/12/01,22:42:57.195,1,"21",True
2024/12/01,22:42:57.195,2,"27",False
2024/12/01,22:42:57.195,3,"33",False
2024/12/01,22:42:57.195,4,"20",False
2024/12/01,22:42:57.195,5,"61",False
2024/12/01,22:42:57.195,6,"53",False
2024/12/01,23:06:30.719,1,"1",False
2024/12/01,23:06:30.719,2,"66",False
2024/12/01,23:06:30.719,3,"20",True
2024/12/01,23:07:30.824,1,"10",False
2024/12/01,23:07:30.824,2,"2",True
2024/12/01,23:07:30.824,3,"39",False
2024/12/01,23:07:30.824,4,"36",False
2024/12/01,23:07:30.824,5,"12",False
2024/12/01,23:08:30.865,1,"57",True
2024/12/01,23:08:30.865,2,"40",False
2024/12/01,23:09:30.891,1,"46",False
2024/12/01,23:09:30.891,2,"40",False
2024/12/01,23:09:30.891,3,"63",True
2024/12/01,23:09:30.891,4,"3",False
2024/12/01,23:09:30.891,5,"9",False
2024/12/01,23:10:30.920,1,"19",False
2024/12/01,23:10:30.920,2,"57",False
2024/12/01,23:10:30.920,3,"17",True
2024/12/01,23:26:37.634,1,"42",False
2024/12/01,23:26:37.634,2,"73",False
2024/12/01,23:26:37.634,3,"60",True
2024/12/01,23:27:37.757,1,"2",False
2024/12/01,23:27:37.757,2,"34",False
2024/12/01,23:27:37.757,3,"36",True
2024/12/01,23:28:37.802,1,"21",False
2024/12/01,23:28:37.802,2,"73",False
2024/12/01,23:28:37.802,3,"39",True
2024/12/01,23:29:37.822,1,"61",False
2024/12/01,23:29:37.822,2,"17",False
2024/12/01,23:29:37.822,3,"33",False
2024/12/01,23:29:37.822,4,"55",True
2024/12/01,23:30:37.849,1,"5",True
2024/12/01,23:30:37.849,2,"84",False
2024/12/01,23:30:37.849,3,"27",False
2024/12/01,23:42:57.468,1,"35",True
2024/12/01,23:42:57.468,2,"83",False
2024/12/01,23:42:57.468,3,"80",False
2024/12/01,23:42:57.468,4,"58",False
2024/12/02,22:00:03.479,1,"19",False
2024/12/02,22:00:03.479,2,"27",False
2024/12/02,22:00:03.479,3,"73",False
2024/12/02,22:00:03.479,4,"70",True
2024/12/02,22:00:03.479,5,"11",False
2024/12/02,22:01:03.553,1,"27",True
2024/12/02,22:01:03.553,2,"35",False
2024/12/02,22:02:03.583,1,"38",False
2024/12/02,22:02:03.583,2,"51",False
2024/12/02,22:02:03.583,3,"27",True
2024/12/02,22:02:03.583,4,"71",False
2024/12/02,22:02:03.583,5,"82",False
2024/12/02,22:02:03.583,6,"19",False
2024/12/02,22:03:03.602,1,"54",False
2024/12/02,22:03:03.602,2,"48",False
2024/12/02,22:03:03.602,3,"65",False
2024/12/02,22:03:03.602,4,"59",False
2024/12/02,22:03:03.602,5,"39",True
2024/12/02,22:03:03.602,6,"78",False
2024/12/02,22:04:03.637,1,"14",False
2024/12/02,22:04:03.637,2,"29",True
2024/12/02,22:04:03.637,3,"12",False
2024/12/02,22:04:03.637,4,"61",False
2024/12/03,22:00:03.303,1,"31",False
2024/12/03,22:00:03.303,2,"57",True
2024/12/03,22:00:03.303,3,"6",False
2024/12/03,22:01:03.382,1,"65",False
2024/12/03,22:01:03.382,2,"60",True
2024/12/03,22:01:03.382,3,"78",False
2024/12/03,22:01:03.382,4,"80",False
2024/12/03,22:01:03.382,5,"14",False
2024/12/03,22:02:03.409,1,"84",True
2024/12/03,22:02:03.409,2,"47",False
2024/12/03,22:03:03.427,1,"33",False
2024/12/03,22:03:03.427,2,"37",False
2024/12/03,22:03:03.427,3,"41",True
2024/12/03,22:04:03.455,1,"40",False
2024/12/03,22:04:03.455,2,"23",False
2024/12/03,22:04:03.455,3,"2",True
2024/12/04,22:00:07.773,1,"68",True
2024/12/04,22:00:07.773,2,"35",False
2024/12/04,22:00:07.773,3,"28",False
2024/12/04,22:00:07.773,4,"30",False
2024/12/04,22:00:07.773,5,"61",False
2024/12/04,22:01:07.933,1,"76",True
2024/12/04,22:01:07.933,2,"73",False
2024/12/04,22:01:07.933,3,"9",False
2024/12/04,22:01:07.933,4,"10",False
2024/12/04,22:01:07.933,5,"80",False
2024/12/04,22:02:07.965,1,"21",False
2024/12/04,22:02:07.965,2,"56",False
2024/12/04,22:02:07.965,3,"68",True
2024/12/04,22:02:07.965,4,"69",False
2024/12/04,22:03:07.990,1,"64",True
2024/12/04,22:03:07.990,2,"17",False
2024/12/04,22:04:08.014,1,"15",False
2024/12/04,22:04:08.014,2,"84",True
2024/12/04,22:04:08.014,3,"59",False
2024/12/05,22:00:06.512,1,"79",False
2024/12/05,22:00:06.512,2,"35",False
2024/12/05,22:00:06.512,3,"13",True
2024/12/05,22:00:06.512,4,"78",False
2024/12/05,22:00:06.512,5,"6",False
2024/12/05,22:01:06.639,1,"28",False
2024/12/05,22:01:06.639,2,"74",False
2024/12/05,22:01:06.639,3,"77",False
2024/12/05,22:01:06.639,4,"11",True
2024/12/05,22:02:06.679,1,"76",True
2024/12/05,22:02:06.679,2,"42",False
2024/12/05,22:02:06.679,3,"81",False
2024/12/05,22:02:06.679,4,"36",False
2024/12/05,22:02:06.679,5,"56",False
2024/12/05,22:03:06.703,1,"45",False
2024/12/05,22:03:06.703,2,"69",False
2024/12/05,22:03:06.703,3,"82",True
2024/12/05,22:04:06.720,1,"76",False
2024/12/05,22:04:06.720,2,"40",False
2024/12/05,22:04:06.720,3,"59",False
2024/12/05,22:04:06.720,4,"50",False
2024/12/05,22:04:06.720,5,"74",True
2024/12/05,22:04:06.720,6,"78",False
2024/12/08,10:33:24.623,1,"monster073",False
2024/12/08,10:33:24.623,2,"monster037",True
